"Plot Title: 10596690_Birds_Mammals_Range"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10596690, SEN S/N: 10596690)","RH, % (LGR S/N: 10596690, SEN S/N: 10596690)"
2367,09/13/23 01:28:37 AM,66.949,63.004
2368,09/13/23 02:28:37 AM,66.949,62.464
2369,09/13/23 03:28:37 AM,66.393,62.653
2370,09/13/23 04:28:37 AM,66.607,64.169
2371,09/13/23 05:28:37 AM,66.778,62.599
2372,09/13/23 06:28:37 AM,66.821,62.723
2373,09/13/23 07:28:37 AM,66.821,62.392
2374,09/13/23 08:28:37 AM,67.077,61.875
2375,09/13/23 09:28:37 AM,67.635,61.413
2376,09/13/23 10:28:37 AM,68.020,59.994
2377,09/13/23 11:28:37 AM,69.134,58.599
2378,09/13/23 12:28:37 PM,70.207,57.864
2379,09/13/23 01:28:37 PM,70.336,57.998
2380,09/13/23 02:28:37 PM,70.293,56.918
2381,09/13/23 03:28:37 PM,70.680,56.673
2382,09/13/23 04:28:37 PM,70.336,57.721
2383,09/13/23 05:28:37 PM,69.865,58.141
2384,09/13/23 06:28:37 PM,69.307,59.041
2385,09/13/23 07:28:37 PM,68.448,59.880
2386,09/13/23 08:28:37 PM,67.719,61.963
2387,09/13/23 09:28:37 PM,67.206,63.238
2388,09/13/23 10:28:37 PM,67.377,64.600
2389,09/13/23 11:28:37 PM,67.163,65.889
2390,09/14/23 12:28:37 AM,67.077,64.333
2391,09/14/23 01:28:37 AM,67.077,64.004
2392,09/14/23 02:28:37 AM,67.035,62.562
2393,09/14/23 03:28:37 AM,66.735,63.703
2394,09/14/23 04:28:37 AM,66.520,64.786
2395,09/14/23 05:28:37 AM,66.650,65.839
2396,09/14/23 06:28:37 AM,66.477,65.199
2397,09/14/23 07:28:37 AM,66.477,65.941
2398,09/14/23 08:28:37 AM,67.077,63.226
2399,09/14/23 09:28:37 AM,67.762,61.213
2400,09/14/23 10:28:37 AM,68.320,60.961
2401,09/14/23 11:28:37 AM,68.706,59.538
2402,09/14/23 12:28:37 PM,68.963,59.926
2403,09/14/23 01:28:37 PM,69.091,60.878
2404,09/14/23 02:28:37 PM,69.521,60.096
2405,09/14/23 03:28:37 PM,70.036,58.921
2406,09/14/23 04:28:37 PM,69.564,58.391
2407,09/14/23 05:28:37 PM,69.220,58.515
2408,09/14/23 06:28:37 PM,68.619,59.165
2409,09/14/23 07:28:37 PM,68.277,61.199
2410,09/14/23 08:28:37 PM,67.933,62.856
2411,09/14/23 09:28:37 PM,67.635,63.907
2412,09/14/23 10:28:37 PM,66.949,64.380
2413,09/14/23 11:28:37 PM,66.778,65.317
2414,09/15/23 12:28:37 AM,66.691,65.813
2415,09/15/23 01:28:37 AM,66.735,64.479
2416,09/15/23 02:28:37 AM,66.735,64.002
2417,09/15/23 03:28:37 AM,66.691,64.296
2418,09/15/23 04:28:37 AM,66.691,64.713
2419,09/15/23 05:28:37 AM,66.650,65.185
2420,09/15/23 06:28:37 AM,66.564,62.939
2421,09/15/23 07:28:37 AM,66.607,64.258
2422,09/15/23 08:28:37 AM,66.691,63.878
2423,09/15/23 09:28:37 AM,66.949,62.374
2424,09/15/23 10:28:37 AM,67.762,61.515
2425,09/15/23 11:28:37 AM,68.706,60.541
2426,09/15/23 12:28:37 PM,69.478,58.781
2427,09/15/23 01:28:37 PM,69.865,57.896
2428,09/15/23 02:28:37 PM,70.507,57.859
2429,09/15/23 03:28:37 PM,70.767,57.265
2430,09/15/23 04:28:37 PM,70.165,58.841
2431,09/15/23 05:28:37 PM,69.521,58.938
2432,09/15/23 06:28:37 PM,68.920,60.529
2433,09/15/23 07:28:37 PM,67.849,61.553
2434,09/15/23 08:28:37 PM,67.933,62.375
2435,09/15/23 09:28:37 PM,67.762,63.320
2436,09/15/23 10:28:37 PM,67.591,63.604
2437,09/15/23 11:28:37 PM,66.906,63.629
2438,09/16/23 12:28:37 AM,66.862,63.086
2439,09/16/23 01:28:37 AM,66.992,63.338
2440,09/16/23 02:28:37 AM,66.949,63.004
2441,09/16/23 03:28:37 AM,66.906,63.749
2442,09/16/23 04:28:37 AM,66.821,63.920
2443,09/16/23 05:28:37 AM,66.735,64.330
2444,09/16/23 06:28:37 AM,66.650,64.531
2445,09/16/23 07:28:37 AM,66.564,64.522
2446,09/16/23 08:28:37 AM,66.607,63.810
2447,09/16/23 09:28:37 AM,66.778,63.288
2448,09/16/23 10:28:37 AM,66.949,63.962
2449,09/16/23 11:28:37 AM,67.077,62.716
2450,09/16/23 12:28:37 PM,67.892,61.194
2451,09/16/23 01:28:37 PM,68.833,60.340
2452,09/16/23 02:28:37 PM,69.478,59.575
2453,09/16/23 03:28:37 PM,69.049,60.207
2454,09/16/23 04:28:37 PM,68.491,60.248
2455,09/16/23 05:28:37 PM,68.662,60.173
2456,09/16/23 06:28:37 PM,68.320,60.840
2457,09/16/23 07:28:37 PM,67.892,61.919
2458,09/16/23 08:28:37 PM,67.206,62.368
2459,09/16/23 09:28:37 PM,66.992,62.648
2460,09/16/23 10:28:37 PM,67.035,63.072
2461,09/16/23 11:28:37 PM,66.906,63.809
2462,09/17/23 12:28:37 AM,66.821,63.472
2463,09/17/23 01:28:37 AM,66.691,63.938
2464,09/17/23 02:28:37 AM,66.520,63.204
2465,09/17/23 03:28:37 AM,66.436,65.046
2466,09/17/23 04:28:37 AM,66.349,63.726
2467,09/17/23 05:28:37 AM,66.263,64.017
2468,09/17/23 06:28:37 AM,66.222,64.728
2469,09/17/23 07:28:37 AM,66.222,64.639
2470,09/17/23 08:28:37 AM,66.477,63.499
2471,09/17/23 09:28:37 AM,66.778,63.318
2472,09/17/23 10:28:37 AM,67.120,62.690
2473,09/17/23 11:28:37 AM,67.334,62.289
2474,09/17/23 12:28:37 PM,67.464,61.699
2475,09/17/23 01:28:37 PM,67.806,61.519
2476,09/17/23 02:28:37 PM,68.578,60.559
2477,09/17/23 03:28:37 PM,69.606,59.586
2478,09/17/23 04:28:37 PM,69.177,59.335
2479,09/17/23 05:28:37 PM,68.362,60.783
2480,09/17/23 06:28:37 PM,68.106,60.639
2481,09/17/23 07:28:37 PM,67.762,61.213
2482,09/17/23 08:28:37 PM,67.591,61.409
2483,09/17/23 09:28:37 PM,67.420,62.508
2484,09/17/23 10:28:37 PM,67.249,61.800
2485,09/17/23 11:28:37 PM,67.120,61.969
2486,09/18/23 12:28:37 AM,66.992,62.828
2487,09/18/23 01:28:37 AM,66.520,63.474
2488,09/18/23 02:28:37 AM,66.436,63.106
2489,09/18/23 03:28:37 AM,66.263,63.270
2490,09/18/23 04:28:37 AM,66.051,63.310
2491,09/18/23 05:28:37 AM,65.836,64.602
2492,09/18/23 06:28:37 AM,65.707,63.576
2493,09/18/23 07:28:37 AM,65.750,63.700
2494,09/18/23 08:28:37 AM,66.263,63.957
2495,09/18/23 09:28:37 AM,66.821,63.142
2496,09/18/23 10:28:37 AM,67.420,61.484
2497,09/18/23 11:28:37 AM,68.920,59.374
2498,09/18/23 12:28:37 PM,69.649,58.307
2499,09/18/23 01:28:37 PM,69.822,58.352
2500,09/18/23 02:28:37 PM,70.122,59.570
2501,09/18/23 03:28:37 PM,69.391,59.476
2502,09/18/23 04:28:37 PM,68.963,59.773
2503,09/18/23 05:28:37 PM,68.535,60.798
2504,09/18/23 06:28:37 PM,68.362,60.753
2505,09/18/23 07:28:37 PM,67.933,61.500
2506,09/18/23 08:28:37 PM,67.464,62.331
2507,09/18/23 09:28:37 PM,67.163,62.634
2508,09/18/23 10:28:37 PM,65.921,64.312
2509,09/18/23 11:28:37 PM,66.263,64.047
2510,09/19/23 12:28:37 AM,66.306,63.991
2511,09/19/23 01:28:37 AM,66.135,64.064
2512,09/19/23 02:28:37 AM,65.964,64.138
2513,09/19/23 03:28:37 AM,65.793,64.479
2514,09/19/23 04:28:37 AM,65.622,64.641
2515,09/19/23 05:28:37 AM,65.365,65.032
2516,09/19/23 06:28:37 AM,65.322,65.414
2517,09/19/23 07:28:37 AM,65.408,65.363
2518,09/19/23 08:28:37 AM,65.793,63.972
2519,09/19/23 09:28:37 AM,66.520,63.055
2520,09/19/23 10:28:37 AM,68.362,69.551
2521,09/19/23 11:28:37 AM,68.578,62.162
2522,09/19/23 12:28:37 PM,69.822,58.475
2523,09/19/23 01:28:37 PM,69.264,56.493
2524,09/19/23 02:28:37 PM,69.778,54.309
2525,09/19/23 03:28:37 PM,69.822,53.536
2526,09/19/23 04:28:37 PM,69.692,53.712
2527,09/19/23 05:28:37 PM,69.177,55.438
2528,09/19/23 06:28:37 PM,68.920,55.880
2529,09/19/23 07:28:37 PM,68.362,58.074
2530,09/19/23 08:28:37 PM,67.849,58.152
2531,09/19/23 09:28:37 PM,67.420,58.604
2532,09/19/23 10:28:37 PM,67.163,59.342
2533,09/19/23 11:28:37 PM,66.906,58.041
2534,09/20/23 12:28:37 AM,66.778,59.065
2535,09/20/23 01:28:37 AM,66.821,59.888
2536,09/20/23 02:28:37 AM,66.735,59.547
2537,09/20/23 03:28:37 AM,66.691,59.392
2538,09/20/23 04:28:37 AM,66.564,59.653
2539,09/20/23 05:28:37 AM,66.477,58.766
2540,09/20/23 06:28:37 AM,66.393,58.332
2541,09/20/23 07:28:37 AM,66.393,58.606
2542,09/20/23 08:28:37 AM,66.949,59.232
2543,09/20/23 09:28:37 AM,67.464,57.508
2544,09/20/23 10:28:37 AM,68.535,54.210
2545,09/20/23 11:28:37 AM,69.264,52.807
2546,09/20/23 12:28:37 PM,69.949,52.017
2547,09/20/23 01:28:37 PM,70.851,50.799
2548,09/20/23 02:28:37 PM,71.755,50.425
2549,09/20/23 03:28:37 PM,71.154,50.727
2550,09/20/23 04:28:37 PM,69.649,52.837
2551,09/20/23 05:28:37 PM,68.792,53.672
2552,09/20/23 06:28:37 PM,68.578,54.090
2553,09/20/23 07:28:37 PM,67.892,54.808
2554,09/20/23 08:28:37 PM,68.148,67.201
2555,09/20/23 09:28:37 PM,68.405,65.533
2556,09/20/23 10:28:37 PM,68.535,66.349
2557,09/20/23 11:28:37 PM,68.619,66.743
2558,09/21/23 12:28:37 AM,68.749,66.518
2559,09/21/23 01:28:37 AM,68.706,67.078
2560,09/21/23 02:28:37 AM,68.833,66.883
2561,09/21/23 03:28:37 AM,68.920,68.076
2562,09/21/23 04:28:37 AM,69.006,68.055
2563,09/21/23 05:28:37 AM,69.091,67.945
2564,09/21/23 06:28:37 AM,69.091,68.004
2565,09/21/23 07:28:37 AM,69.177,67.835
2566,09/21/23 08:28:37 AM,69.735,67.120
2567,09/21/23 09:28:37 AM,70.122,64.232
2568,09/21/23 10:28:37 AM,68.106,57.991
2569,09/21/23 11:28:37 AM,68.619,56.101
2570,09/21/23 12:28:37 PM,68.833,55.008
2571,09/21/23 01:28:37 PM,69.220,54.451
2572,09/21/23 02:28:37 PM,70.423,52.772
2573,09/21/23 03:28:37 PM,71.024,51.848
2574,09/21/23 04:28:37 PM,70.079,52.652
2575,09/21/23 05:28:37 PM,69.307,54.303
2576,09/21/23 06:28:37 PM,69.006,54.991
2577,09/21/23 07:28:37 PM,68.320,55.337
2578,09/21/23 08:28:37 PM,67.806,56.894
2579,09/21/23 09:28:37 PM,67.291,57.524
2580,09/21/23 10:28:37 PM,66.821,57.209
2581,09/21/23 11:28:37 PM,66.263,57.009
2582,09/22/23 12:28:37 AM,65.750,57.333
2583,09/22/23 01:28:37 AM,65.237,58.385
2584,09/22/23 02:28:37 AM,64.809,58.074
2585,09/22/23 03:28:37 AM,64.508,58.231
2586,09/22/23 04:28:37 AM,64.209,58.478
2587,09/22/23 05:28:37 AM,64.081,58.588
2588,09/22/23 06:28:37 AM,63.909,58.966
2589,09/22/23 07:28:37 AM,63.610,59.122
2590,09/22/23 08:28:37 AM,64.809,58.954
2591,09/22/23 09:28:37 AM,65.194,57.621
2592,09/22/23 10:28:37 AM,66.306,57.196
2593,09/22/23 11:28:37 AM,67.548,55.274
2594,09/22/23 12:28:37 PM,68.535,54.365
2595,09/22/23 01:28:37 PM,69.348,52.720
2596,09/22/23 02:28:37 PM,69.391,52.599
2597,09/22/23 03:28:37 PM,69.865,52.916
2598,09/22/23 04:28:37 PM,69.606,53.083
2599,09/22/23 05:28:37 PM,68.920,53.962
2600,09/22/23 06:28:37 PM,68.148,54.458
2601,09/22/23 07:28:37 PM,67.464,55.452
2602,09/22/23 08:28:37 PM,66.949,56.270
2603,09/22/23 09:28:37 PM,66.564,57.035
2604,09/22/23 10:28:37 PM,66.222,57.952
2605,09/22/23 11:28:37 PM,65.964,58.417
2606,09/23/23 12:28:37 AM,65.707,58.486
2607,09/23/23 01:28:37 AM,65.408,58.824
2608,09/23/23 02:28:37 AM,65.194,59.139
2609,09/23/23 03:28:37 AM,64.893,59.174
2610,09/23/23 04:28:37 AM,64.638,59.877
2611,09/23/23 05:28:37 AM,64.380,59.703
2612,09/23/23 06:28:37 AM,64.081,60.038
2613,09/23/23 07:28:37 AM,63.952,60.027
2614,09/23/23 08:28:37 AM,64.893,58.537
2615,09/23/23 09:28:37 AM,65.921,58.626
2616,09/23/23 10:28:37 AM,67.377,56.919
2617,09/23/23 11:28:37 AM,67.120,57.051
2618,09/23/23 12:28:37 PM,67.548,55.982
2619,09/23/23 01:28:37 PM,67.933,56.843
2620,09/23/23 02:28:37 PM,68.277,55.426
2621,09/23/23 03:28:37 PM,68.491,55.166
2622,09/23/23 04:28:37 PM,68.535,54.984
2623,09/23/23 05:28:37 PM,68.191,55.203
2624,09/23/23 06:28:37 PM,67.635,56.174
2625,09/23/23 07:28:37 PM,66.862,58.556
2626,09/23/23 08:28:37 PM,66.263,58.625
2627,09/23/23 09:28:37 PM,65.836,58.679
2628,09/23/23 10:28:37 PM,65.536,59.260
2629,09/23/23 11:28:37 PM,65.237,60.081
2630,09/24/23 12:28:37 AM,64.936,59.873
2631,09/24/23 01:28:37 AM,64.594,59.722
2632,09/24/23 02:28:37 AM,64.337,60.091
2633,09/24/23 03:28:37 AM,64.123,60.283
2634,09/24/23 04:28:37 AM,64.166,60.377
2635,09/24/23 05:28:37 AM,64.508,60.227
2636,09/24/23 06:28:37 AM,65.066,60.035
2637,09/24/23 07:28:37 AM,65.622,59.359
2638,09/24/23 08:28:37 AM,66.349,58.663
2639,09/24/23 09:28:37 AM,67.719,57.500
2640,09/24/23 10:28:37 AM,68.234,56.500
2641,09/24/23 11:28:37 AM,68.578,55.882
2642,09/24/23 12:28:37 PM,68.706,55.800
2643,09/24/23 01:28:37 PM,68.963,55.266
2644,09/24/23 02:28:37 PM,69.134,55.311
2645,09/24/23 03:28:37 PM,69.220,54.544
2646,09/24/23 04:28:37 PM,69.006,55.547
2647,09/24/23 05:28:37 PM,68.706,55.800
2648,09/24/23 06:28:37 PM,68.106,58.236
2649,09/24/23 07:28:37 PM,66.477,59.039
2650,09/24/23 08:28:37 PM,66.306,59.813
2651,09/24/23 09:28:37 PM,65.836,59.408
2652,09/24/23 10:28:37 PM,65.451,59.616
2653,09/24/23 11:28:37 PM,65.107,59.737
2654,09/25/23 12:28:37 AM,64.722,59.975
2655,09/25/23 01:28:37 AM,64.380,60.607
2656,09/25/23 02:28:37 AM,64.081,60.851
2657,09/25/23 03:28:37 AM,63.824,61.098
2658,09/25/23 04:28:37 AM,63.653,61.412
2659,09/25/23 05:28:37 AM,63.352,61.864
2660,09/25/23 06:28:37 AM,63.138,62.024
2661,09/25/23 07:28:37 AM,63.181,62.087
2662,09/25/23 08:28:37 AM,64.467,60.253
2663,09/25/23 09:28:37 AM,65.365,60.816
2664,09/25/23 10:28:37 AM,66.306,58.203
2665,09/25/23 11:28:37 AM,66.992,59.812
2666,09/25/23 12:28:37 PM,67.464,57.294
2667,09/25/23 01:28:37 PM,68.063,56.301
2668,09/25/23 02:28:37 PM,68.662,56.043
2669,09/25/23 03:28:37 PM,68.963,55.142
2670,09/25/23 04:28:37 PM,68.920,54.984
2671,09/25/23 05:28:37 PM,68.405,55.498
2672,09/25/23 06:28:37 PM,67.806,56.280
2673,09/25/23 07:28:37 PM,66.862,58.890
2674,09/25/23 08:28:37 PM,66.222,58.500
2675,09/25/23 09:28:37 PM,65.622,58.418
2676,09/25/23 10:28:37 PM,65.194,59.109
2677,09/25/23 11:28:37 PM,64.852,59.442
2678,09/26/23 12:28:37 AM,64.508,59.986
2679,09/26/23 01:28:37 AM,64.123,60.554
2680,09/26/23 02:28:37 AM,63.824,60.978
2681,09/26/23 03:28:37 AM,63.523,61.431
2682,09/26/23 04:28:37 AM,63.225,61.882
2683,09/26/23 05:28:37 AM,63.952,60.899
2684,09/26/23 06:28:37 AM,64.337,60.362
2685,09/26/23 07:28:37 AM,64.594,59.782
2686,09/26/23 08:28:37 AM,65.107,58.768
2687,09/26/23 09:28:37 AM,65.408,58.764
2688,09/26/23 10:28:37 AM,65.964,58.903
2689,09/26/23 11:28:37 AM,66.691,57.565
2690,09/26/23 12:28:37 PM,67.334,56.425
2691,09/26/23 01:28:37 PM,67.977,55.740
2692,09/26/23 02:28:37 PM,68.749,55.187
2693,09/26/23 03:28:37 PM,69.049,53.910
2694,09/26/23 04:28:37 PM,69.049,53.879
2695,09/26/23 05:28:37 PM,68.792,54.819
2696,09/26/23 06:28:37 PM,68.234,57.359
2697,09/26/23 07:28:37 PM,67.291,57.952
2698,09/26/23 08:28:37 PM,66.650,59.084
2699,09/26/23 09:28:37 PM,66.178,59.589
2700,09/26/23 10:28:37 PM,65.793,59.646
2701,09/26/23 11:28:37 PM,65.451,60.251
2702,09/27/23 12:28:37 AM,65.107,59.797
2703,09/27/23 01:28:37 AM,64.765,60.340
2704,09/27/23 02:28:37 AM,64.467,60.374
2705,09/27/23 03:28:37 AM,64.166,60.708
2706,09/27/23 04:28:37 AM,63.952,61.140
2707,09/27/23 05:28:37 AM,63.781,61.214
2708,09/27/23 06:28:37 AM,63.653,61.262
2709,09/27/23 07:28:37 AM,63.738,61.090
2710,09/27/23 08:28:37 AM,64.294,61.980
2711,09/27/23 09:28:37 AM,65.151,62.089
2712,09/27/23 10:28:37 AM,66.306,59.267
2713,09/27/23 11:28:37 AM,67.206,57.823
2714,09/27/23 12:28:37 PM,67.719,55.719
2715,09/27/23 01:28:37 PM,68.191,55.079
2716,09/27/23 02:28:37 PM,68.405,55.282
2717,09/27/23 03:28:37 PM,68.662,55.056
2718,09/27/23 04:28:37 PM,68.619,55.269
2719,09/27/23 05:28:37 PM,67.591,56.477
2720,09/27/23 06:28:37 PM,67.464,58.119
2721,09/27/23 07:28:37 PM,66.992,58.993
2722,09/27/23 08:28:37 PM,66.520,60.709
2723,09/27/23 09:28:37 PM,66.135,62.719
2724,09/27/23 10:28:37 PM,65.750,62.294
2725,09/27/23 11:28:37 PM,65.451,61.125
2726,09/28/23 12:28:37 AM,65.023,62.347
2727,09/28/23 01:28:37 AM,64.722,61.480
2728,09/28/23 02:28:37 AM,64.809,63.522
2729,09/28/23 03:28:37 AM,64.679,64.759
2730,09/28/23 04:28:37 AM,64.679,63.748
2731,09/28/23 05:28:37 AM,64.638,64.576
2732,09/28/23 06:28:37 AM,64.594,63.561
2733,09/28/23 07:28:37 AM,64.594,63.561
2734,09/28/23 08:28:37 AM,65.023,61.807
2735,09/28/23 09:28:37 AM,65.707,59.699
2736,09/28/23 10:28:37 AM,66.393,57.784
2737,09/28/23 11:28:37 AM,67.120,57.265
2738,09/28/23 12:28:37 PM,67.635,56.450
2739,09/28/23 01:28:37 PM,68.234,55.731
2740,09/28/23 02:28:37 PM,68.706,55.276
2741,09/28/23 03:28:37 PM,68.963,54.926
2742,09/28/23 04:28:37 PM,68.277,55.303
2743,09/28/23 05:28:37 PM,67.505,57.237
2744,09/28/23 06:28:37 PM,67.377,58.417
2745,09/28/23 07:28:37 PM,66.735,60.244
2746,09/28/23 08:28:37 PM,66.263,61.168
2747,09/28/23 09:28:37 PM,65.836,61.401
2748,09/28/23 10:28:37 PM,65.707,60.485
2749,09/28/23 11:28:37 PM,65.622,60.688
2750,09/29/23 12:28:37 AM,65.536,60.349
2751,09/29/23 01:28:37 AM,65.451,61.095
2752,09/29/23 02:28:37 AM,65.365,60.394
2753,09/29/23 03:28:37 AM,65.322,61.654
2754,09/29/23 04:28:37 AM,65.194,60.469
2755,09/29/23 05:28:37 AM,65.066,61.811
2756,09/29/23 06:28:37 AM,64.936,61.829
2757,09/29/23 07:28:37 AM,64.893,60.623
2758,09/29/23 08:28:37 AM,64.980,60.631
2759,09/29/23 09:28:37 AM,65.322,61.354
2760,09/29/23 10:28:37 AM,65.750,59.854
2761,09/29/23 11:28:37 AM,66.477,57.974
2762,09/29/23 12:28:37 PM,67.077,56.894
2763,09/29/23 01:28:37 PM,67.505,56.040
2764,09/29/23 02:28:37 PM,68.020,55.467
2765,09/29/23 03:28:37 PM,68.833,54.513
2766,09/29/23 04:28:37 PM,69.220,53.613
2767,09/29/23 05:28:37 PM,69.006,53.969
2768,09/29/23 06:28:37 PM,67.762,55.168
2769,09/29/23 07:28:37 PM,67.334,57.191
2770,09/29/23 08:28:37 PM,67.163,58.703
2771,09/29/23 09:28:37 PM,66.821,59.555
2772,09/29/23 10:28:37 PM,66.306,60.387
2773,09/29/23 11:28:37 PM,66.051,61.269
2774,09/30/23 12:28:37 AM,65.750,60.579
2775,09/30/23 01:28:37 AM,65.622,59.903
2776,09/30/23 02:28:37 AM,65.579,60.956
2777,09/30/23 03:28:37 AM,65.493,61.249
2778,09/30/23 04:28:37 AM,65.365,61.418
2779,09/30/23 05:28:37 AM,65.194,61.252
2780,09/30/23 06:28:37 AM,65.023,60.966
2781,09/30/23 07:28:37 AM,64.936,62.339
2782,09/30/23 08:28:37 AM,65.023,62.526
2783,09/30/23 09:28:37 AM,65.107,61.935
2784,09/30/23 10:28:37 AM,65.836,60.134
2785,09/30/23 11:28:37 AM,66.349,58.359
2786,09/30/23 12:28:37 PM,66.564,57.707
2787,09/30/23 01:28:37 PM,66.949,58.258
2788,09/30/23 02:28:37 PM,67.464,56.344
2789,09/30/23 03:28:37 PM,67.334,56.701
2790,09/30/23 04:28:37 PM,67.635,56.696
2791,09/30/23 05:28:37 PM,67.464,56.651
2792,09/30/23 06:28:37 PM,66.906,57.736
2793,09/30/23 07:28:37 PM,66.178,58.070
2794,09/30/23 08:28:37 PM,65.793,59.586
2795,09/30/23 09:28:37 PM,65.451,59.344
2796,09/30/23 10:28:37 PM,65.237,59.385
2797,09/30/23 11:28:37 PM,64.936,60.476
2798,10/01/23 12:28:37 AM,64.679,61.386
2799,10/01/23 01:28:37 AM,64.508,61.640
2800,10/01/23 02:28:37 AM,64.294,61.081
2801,10/01/23 03:28:37 AM,63.867,61.102
2802,10/01/23 04:28:37 AM,63.480,61.217
2803,10/01/23 05:28:37 AM,63.138,61.874
2804,10/01/23 06:28:37 AM,63.396,61.269
2805,10/01/23 07:28:37 AM,63.824,60.467
2806,10/01/23 08:28:37 AM,64.380,59.491
2807,10/01/23 09:28:37 AM,65.066,58.613
2808,10/01/23 10:28:37 AM,65.451,58.069
2809,10/01/23 11:28:37 AM,66.691,55.788
2810,10/01/23 12:28:37 PM,66.992,55.506
2811,10/01/23 01:28:37 PM,67.163,55.181
2812,10/01/23 02:28:37 PM,67.591,54.506
2813,10/01/23 03:28:37 PM,67.849,54.310
2814,10/01/23 04:28:37 PM,67.849,54.217
2815,10/01/23 05:28:37 PM,67.464,54.804
2816,10/01/23 06:28:37 PM,66.650,56.460
2817,10/01/23 07:28:37 PM,65.793,57.428
2818,10/01/23 08:28:37 PM,65.151,57.952
2819,10/01/23 09:28:37 PM,64.679,58.306
2820,10/01/23 10:28:37 PM,64.252,58.875
2821,10/01/23 11:28:37 PM,63.952,59.273
2822,10/02/23 12:28:37 AM,63.480,60.075
2823,10/02/23 01:28:37 AM,63.396,60.368
2824,10/02/23 02:28:37 AM,63.439,60.102
2825,10/02/23 03:28:37 AM,63.995,59.186
2826,10/02/23 04:28:37 AM,64.209,58.781
2827,10/02/23 05:28:37 AM,64.294,58.394
2828,10/02/23 06:28:37 AM,64.423,58.375
2829,10/02/23 07:28:37 AM,64.551,58.083
2830,10/02/23 08:28:37 AM,65.066,57.183
2831,10/02/23 09:28:37 AM,65.536,56.643
2832,10/02/23 10:28:37 AM,66.092,56.628
2833,10/02/23 11:28:37 AM,67.505,55.270
2834,10/02/23 12:28:37 PM,68.191,53.873
2835,10/02/23 01:28:37 PM,68.578,53.593
2836,10/02/23 02:28:37 PM,68.448,53.335
2837,10/02/23 03:28:37 PM,68.491,52.965
2838,10/02/23 04:28:37 PM,68.448,53.583
2839,10/02/23 05:28:37 PM,67.892,55.425
2840,10/02/23 06:28:37 PM,67.120,57.051
2841,10/02/23 07:28:37 PM,66.092,57.819
2842,10/02/23 08:28:37 PM,65.493,58.285
2843,10/02/23 09:28:37 PM,64.980,58.848
2844,10/02/23 10:28:37 PM,64.638,59.030
2845,10/02/23 11:28:37 PM,64.294,59.363
2846,10/03/23 12:28:37 AM,64.038,59.793
2847,10/03/23 01:28:37 AM,63.738,60.309
2848,10/03/23 02:28:37 AM,63.439,60.733
2849,10/03/23 03:28:37 AM,63.995,59.850
2850,10/03/23 04:28:37 AM,64.252,59.420
2851,10/03/23 05:28:37 AM,64.380,59.098
2852,10/03/23 06:28:37 AM,64.467,58.833
2853,10/03/23 07:28:37 AM,64.638,58.515
2854,10/03/23 08:28:37 AM,65.107,57.857
2855,10/03/23 09:28:37 AM,65.793,56.756
2856,10/03/23 10:28:37 AM,65.579,57.410
2857,10/03/23 11:28:37 AM,66.007,56.498
2858,10/03/23 12:28:37 PM,66.691,55.973
2859,10/03/23 01:28:37 PM,67.291,55.561
2860,10/03/23 02:28:37 PM,67.762,55.106
2861,10/03/23 03:28:37 PM,68.063,54.760
2862,10/03/23 04:28:37 PM,67.977,55.247
2863,10/03/23 05:28:37 PM,67.719,55.195
2864,10/03/23 06:28:37 PM,67.120,58.060
2865,10/03/23 07:28:37 PM,66.349,60.452
2866,10/03/23 08:28:37 PM,65.793,61.035
2867,10/03/23 09:28:37 PM,65.451,61.215
2868,10/03/23 10:28:37 PM,65.194,61.041
2869,10/03/23 11:28:37 PM,64.893,61.135
2870,10/04/23 12:28:37 AM,64.508,61.100
2871,10/04/23 01:28:37 AM,64.209,61.823
2872,10/04/23 02:28:37 AM,63.909,62.065
2873,10/04/23 03:28:37 AM,63.738,62.258
2874,10/04/23 04:28:37 AM,63.523,61.580
2875,10/04/23 05:28:37 AM,63.781,60.974
2876,10/04/23 06:28:37 AM,63.867,60.471
2877,10/04/23 07:28:37 AM,64.038,59.642
2878,10/04/23 08:28:37 AM,64.467,58.652
2879,10/04/23 09:28:37 AM,65.151,57.952
2880,10/04/23 10:28:37 AM,65.579,56.982
2881,10/04/23 11:28:37 AM,66.393,56.071
2882,10/04/23 12:28:37 PM,67.163,55.520
2883,10/04/23 01:28:37 PM,67.762,54.859
2884,10/04/23 02:28:37 PM,68.362,54.444
2885,10/04/23 03:28:37 PM,68.749,53.451
2886,10/04/23 04:28:37 PM,69.220,56.736
2887,10/04/23 05:28:37 PM,68.405,53.486
2888,10/04/23 06:28:37 PM,67.420,54.307
2889,10/04/23 07:28:37 PM,66.906,55.622
2890,10/04/23 08:28:37 PM,66.607,55.751
2891,10/04/23 09:28:37 PM,66.263,56.397
2892,10/04/23 10:28:37 PM,66.007,56.682
2893,10/04/23 11:28:37 PM,65.750,57.485
2894,10/05/23 12:28:37 AM,65.493,57.920
2895,10/05/23 01:28:37 AM,65.278,58.358
2896,10/05/23 02:28:37 AM,65.151,58.408
2897,10/05/23 03:28:37 AM,64.936,58.480
2898,10/05/23 04:28:37 AM,64.809,58.499
2899,10/05/23 05:28:37 AM,64.679,58.670
2900,10/05/23 06:28:37 AM,64.551,59.113
